,ATP,HTGD,ATGD,DiffFormPts,DiffPts,DiffLP,FTR
4332,24,-2.0,4.0,-5,-9,8.0,A
4333,21,13.0,-5.0,1,9,-14.0,H
4334,31,-3.0,17.0,-3,-16,15.0,A
4335,20,-5.0,-1.0,0,-1,5.0,D
4336,37,-13.0,22.0,-6,-26,19.0,A
4337,12,13.0,-18.0,2,15,-16.0,H
4338,12,2.0,-12.0,3,8,-5.0,H
4339,17,-14.0,-10.0,-3,-4,-5.0,H
4340,40,-3.0,23.0,-11,-25,13.0,A
4341,12,-6.0,-14.0,-3,3,4.0,H
4342,16,-5.0,-6.0,3,4,1.0,D
4343,21,-14.0,-7.0,0,-10,3.0,H
4344,27,4.0,5.0,1,-4,4.0,A
4345,12,-13.0,-21.0,3,4,-7.0,H
4346,21,-3.0,-1.0,1,0,1.0,A
4347,34,15.0,20.0,-1,-1,-2.0,H
4348,17,16.0,-11.0,6,13,-14.0,H
4349,34,1.0,20.0,-3,-11,3.0,A
4350,23,19.0,2.0,2,11,-5.0,H
4351,18,-12.0,-3.0,-4,-1,-3.0,H
4352,21,24.0,-5.0,9,22,-8.0,H
4353,36,-22.0,16.0,-7,-24,15.0,A
4354,23,-6.0,0.0,1,-6,5.0,A
4355,14,7.0,-13.0,5,16,-14.0,H
4356,19,-17.0,-12.0,-2,-7,4.0,A
4357,15,-8.0,-4.0,-1,6,3.0,D
4358,21,21.0,-5.0,2,16,-9.0,H
4359,33,1.0,17.0,1,-9,6.0,A
4360,26,-25.0,2.0,-6,-14,11.0,D
4361,14,-11.0,-15.0,0,6,-4.0,H
4362,21,27.0,-8.0,10,25,-12.0,H
4363,22,-8.0,-9.0,-6,-5,1.0,H
4364,39,24.0,19.0,1,1,1.0,H
4365,18,9.0,-4.0,7,15,-13.0,H
4366,23,-2.0,1.0,1,1,-2.0,A
4367,21,-20.0,-8.0,-3,-9,6.0,A
4368,16,20.0,-4.0,4,21,-9.0,H
4369,36,-8.0,20.0,-8,-14,15.0,A
4370,24,2.0,-3.0,0,3,-1.0,H
4371,23,18.0,-8.0,0,16,-13.0,H
4372,20,-5.0,-7.0,-4,-2,7.0,D
4373,43,-18.0,25.0,-10,-29,16.0,D
4374,13,2.0,-25.0,4,13,-8.0,H
4375,36,-10.0,10.0,-5,-14,5.0,A
4376,40,-5.0,22.0,-3,-16,4.0,D
4377,12,-6.0,-23.0,-1,4,-1.0,A
4378,22,-10.0,-11.0,-2,-1,-4.0,H
4379,49,23.0,29.0,-3,-10,1.0,H
4380,24,-9.0,-6.0,2,-1,8.0,H
4381,25,-27.0,-5.0,-6,-12,9.0,H
4382,49,-7.0,27.0,-7,-28,11.0,A
4383,24,-18.0,-8.0,-1,-9,7.0,A
4384,41,-22.0,22.0,-4,-26,10.0,A
4385,29,25.0,4.0,6,13,-8.0,H
4386,19,-13.0,-5.0,-3,3,-2.0,D
4387,16,-12.0,-7.0,8,6,-3.0,H
4388,42,5.0,19.0,-2,-12,4.0,H
4389,44,12.0,25.0,2,-5,2.0,D
4390,23,-7.0,-13.0,2,2,-8.0,D
4391,33,-10.0,9.0,-9,-17,7.0,A
4392,15,25.0,-26.0,8,30,-11.0,A
4393,45,15.0,29.0,-6,-3,1.0,D
4394,25,-5.0,-9.0,-4,-5,8.0,A
4395,40,-6.0,12.0,-6,-13,7.0,D
4396,15,0.0,-20.0,2,14,-10.0,H
4397,26,26.0,-8.0,1,18,-11.0,H
4398,16,30.0,-25.0,8,36,-17.0,H
4399,21,-7.0,-10.0,-2,3,-4.0,H
4400,24,27.0,-13.0,10,23,-12.0,A
4401,16,-7.0,-11.0,4,10,-5.0,A
4402,21,-9.0,-13.0,5,5,4.0,H
4403,55,24.0,32.0,-4,-10,3.0,D
4404,32,-7.0,2.0,-7,-12,9.0,D
4405,46,-22.0,29.0,-12,-31,18.0,D
4406,27,-25.0,-4.0,3,-9,7.0,H
4407,16,12.0,-27.0,7,25,-12.0,D
4408,36,-6.0,10.0,-6,-8,6.0,D
4409,43,-7.0,15.0,2,-15,8.0,A
4410,47,32.0,26.0,0,9,-4.0,H
4411,16,-9.0,-22.0,1,3,-6.0,A
4412,26,10.0,-9.0,6,11,-2.0,H
4413,46,-27.0,24.0,-1,-29,14.0,H
4414,28,-5.0,-11.0,-3,-1,-3.0,A
4415,21,29.0,-7.0,8,26,-17.0,H
4416,29,-12.0,-8.0,-4,-2,1.0,H
4417,29,2.0,-6.0,2,4,-3.0,H
4418,42,-14.0,12.0,-5,-21,6.0,A
4419,21,19.0,-24.0,-2,25,-12.0,H
4420,20,24.0,-25.0,0,27,-13.0,H
4421,50,22.0,30.0,-8,-4,2.0,H
4422,30,15.0,-11.0,1,15,-11.0,H
4423,40,-8.0,13.0,-10,-19,12.0,D
4424,19,-7.0,-13.0,5,10,-1.0,H
4425,27,-18.0,-7.0,2,-8,12.0,A
4426,36,-9.0,3.0,-1,-5,1.0,D
4427,59,-9.0,34.0,-4,-30,15.0,D
4428,21,-25.0,-17.0,8,0,3.0,H
4429,49,-12.0,20.0,-8,-23,6.0,A
4430,24,34.0,-23.0,2,36,-14.0,H
4431,22,-14.0,-8.0,0,-3,-5.0,H
4432,19,13.0,-22.0,7,22,-13.0,H
4433,30,-27.0,-9.0,0,-10,2.0,D
4434,32,-13.0,-9.0,-2,-2,6.0,D
4435,26,3.0,-14.0,7,11,1.0,H
4436,32,28.0,-6.0,0,18,-11.0,H
4437,49,-19.0,24.0,-5,-28,8.0,H
4438,20,-19.0,-27.0,-7,1,-6.0,H
4439,50,24.0,26.0,-4,-1,-1.0,H
4440,26,17.0,-15.0,8,23,-3.0,D
4441,22,-10.0,-9.0,3,10,-6.0,H
4442,31,-25.0,-9.0,4,-7,-1.0,H
4443,33,-13.0,-2.0,-1,-2,9.0,A
4444,22,4.0,-13.0,5,18,-4.0,A
4445,55,-24.0,24.0,-9,-36,17.0,A
4446,44,32.0,15.0,-3,9,-5.0,H
4447,63,-9.0,36.0,-3,-30,10.0,A
4448,32,24.0,-10.0,8,23,-10.0,D
4449,33,-15.0,-9.0,-7,-7,-2.0,H
4450,40,14.0,2.0,0,4,-3.0,H
4451,27,-29.0,-24.0,-4,-6,3.0,H
4452,31,24.0,-10.0,2,21,-12.0,H
4453,27,-15.0,-24.0,-8,0,-6.0,H
4454,31,-11.0,-14.0,2,-6,-3.0,H
4455,21,14.0,-29.0,3,23,-11.0,H
4456,66,-8.0,37.0,-4,-31,12.0,A
4457,31,-26.0,-10.0,-1,-12,4.0,D
4458,50,2.0,22.0,5,-10,5.0,H
4459,27,-10.0,-15.0,-1,6,-1.0,A
4460,55,24.0,25.0,2,2,-1.0,D
4461,53,-13.0,19.0,-10,-31,13.0,A
4462,34,34.0,-3.0,5,25,-6.0,H
4463,59,-11.0,34.0,-10,-28,14.0,A
4464,28,38.0,-10.0,4,41,-13.0,A
4465,33,-28.0,-11.0,2,-9,7.0,H
4466,36,-14.0,-8.0,2,-6,-1.0,H
4467,47,25.0,17.0,-1,8,-3.0,H
4468,40,19.0,-1.0,4,13,-4.0,D
4469,30,-3.0,-14.0,3,4,-1.0,D
4470,20,-14.0,-27.0,3,14,-3.0,H
4471,58,25.0,24.0,-2,-4,2.0,D
4472,23,-27.0,-13.0,4,4,-4.0,D
4473,36,-11.0,-9.0,-4,-4,3.0,H
4474,20,-12.0,-27.0,11,13,-8.0,H
4475,50,19.0,21.0,-1,4,-1.0,D
4476,43,-14.0,1.0,-3,-9,7.0,H
4477,33,25.0,-12.0,5,21,-6.0,H
4478,58,37.0,24.0,1,11,-2.0,H
4479,23,-32.0,-13.0,2,1,-1.0,H
4480,34,27.0,-12.0,2,25,-5.0,D
4481,31,0.0,-11.0,-2,9,-6.0,H
4482,65,-27.0,38.0,-11,-37,13.0,A
4483,72,-12.0,38.0,-4,-38,8.0,A
4484,27,23.0,-31.0,-1,31,-15.0,H
4485,32,-15.0,-13.0,-1,-9,3.0,D
4486,59,-11.0,27.0,-6,-23,9.0,A
4487,37,38.0,-12.0,8,28,-15.0,H
4488,40,1.0,0.0,-3,4,2.0,A
4489,28,-13.0,-27.0,-3,5,-4.0,H
4490,36,19.0,-12.0,-5,15,-5.0,H
4491,60,-32.0,24.0,-10,-40,14.0,A
4492,57,-8.0,23.0,5,-23,9.0,H
4493,36,-8.0,-12.0,0,-2,2.0,D
4494,35,19.0,-12.0,3,16,-9.0,H
4495,61,-3.0,25.0,1,-21,5.0,A
4496,30,-12.0,-29.0,-5,6,-5.0,H
4497,33,-32.0,-16.0,1,-13,9.0,D
4498,35,42.0,-12.0,6,33,-7.0,H
4499,28,-16.0,-29.0,2,9,2.0,H
4500,75,26.0,38.0,2,-12,5.0,H
4501,63,-2.0,28.0,-7,-19,6.0,A
4502,60,-16.0,24.0,-8,-36,14.0,A
4503,24,-14.0,-16.0,6,11,-10.0,H
4504,40,-31.0,-15.0,0,-10,1.0,H
4505,36,-30.0,-13.0,0,-8,2.0,H
4506,54,-15.0,21.0,-7,-18,4.0,D
4507,63,-12.0,26.0,-6,-27,10.0,A
4508,35,28.0,-8.0,1,28,-10.0,A
4509,40,38.0,-5.0,2,35,-7.0,H
4510,37,22.0,-13.0,2,23,-7.0,H
4511,74,-7.0,47.0,-5,-36,12.0,A
4512,21,-20.0,-33.0,1,3,-1.0,H
4513,64,28.0,26.0,-3,1,-3.0,D
4514,36,-7.0,-14.0,5,2,-2.0,A
4515,30,-5.0,-33.0,1,11,-10.0,D
4516,37,-11.0,-15.0,-1,2,2.0,D
4517,35,-33.0,-18.0,-4,-14,11.0,A
4518,37,-3.0,-13.0,-3,7,-2.0,A
4519,78,23.0,40.0,1,-21,6.0,A
4520,31,26.0,-29.0,7,34,-9.0,D
4521,66,-19.0,28.0,-4,-39,16.0,D
4522,63,49.0,24.0,6,14,-3.0,H
4523,66,-18.0,28.0,-4,-26,13.0,A
4524,77,-15.0,49.0,-10,-39,9.0,H
4525,39,-14.0,-13.0,2,-1,-4.0,D
4526,44,-16.0,-4.0,3,-8,6.0,D
4527,21,-31.0,-34.0,8,12,-2.0,A
4528,40,-12.0,-18.0,1,0,-5.0,H
4529,38,28.0,-8.0,1,28,-11.0,H
4530,58,-29.0,20.0,-4,-26,8.0,H
4531,65,26.0,24.0,4,1,-1.0,H
4532,42,29.0,-7.0,8,27,-4.0,D
4533,28,46.0,-19.0,7,56,-18.0,H
4534,66,-7.0,26.0,-10,-24,3.0,A
4535,40,20.0,-21.0,5,18,-10.0,H
4536,84,-4.0,46.0,-11,-39,9.0,A
4537,39,-13.0,-14.0,0,2,-7.0,H
4538,43,33.0,-9.0,4,26,-9.0,H
4539,42,-19.0,-7.0,3,-14,11.0,A
4540,69,-13.0,29.0,-7,-28,8.0,A
4541,35,-34.0,-28.0,-3,-11,5.0,A
4542,34,-15.0,-33.0,0,4,-4.0,H
4543,65,49.0,23.0,7,15,-4.0,H
4544,70,-14.0,29.0,-1,-28,7.0,A
4545,40,47.0,-22.0,9,47,-16.0,H
4546,24,29.0,-34.0,8,45,-15.0,H
4547,45,34.0,-5.0,10,27,-7.0,H
4548,65,-6.0,23.0,0,-20,2.0,D
4549,80,-10.0,49.0,-5,-37,10.0,A
4550,61,31.0,20.0,5,11,-2.0,H
4551,42,-15.0,-18.0,-2,-2,5.0,A
4552,24,48.0,-36.0,12,66,-19.0,H
4553,83,-37.0,54.0,-8,-49,16.0,A
4554,45,-15.0,-12.0,-4,-2,3.0,D
4555,28,33.0,-23.0,6,45,-15.0,H
4556,41,23.0,-11.0,-3,25,-8.0,H
4557,41,-6.0,-16.0,1,5,-5.0,A
4558,45,-26.0,-7.0,9,-7,5.0,H
4559,75,-23.0,36.0,-11,-35,14.0,A
4590,0,-4.0,-4.0,3,3,-6.0,H
4591,7,-4.0,2.0,-6,-6,-5.0,H
4592,4,-1.0,1.0,0,0,5.0,A
4593,6,-1.0,2.0,-3,-3,4.0,A
4594,7,3.0,5.0,0,0,-3.0,H
4595,5,1.0,2.0,0,0,3.0,A
4596,9,0.0,10.0,-5,-5,17.0,D
4597,0,0.0,-6.0,4,4,-4.0,H
4598,3,-2.0,0.0,1,1,8.0,A
4599,7,-8.0,4.0,-7,-7,-3.0,H
4600,4,-7.0,-2.0,-4,-4,-3.0,H
4601,5,-7.0,-1.0,-5,-5,-6.0,A
4602,3,2.0,-2.0,4,4,7.0,D
4603,7,0.0,1.0,0,0,-3.0,D
4604,5,1.0,0.0,1,1,-9.0,H
4605,4,4.0,-3.0,3,3,-15.0,D
4606,10,4.0,8.0,-2,-2,13.0,A
4607,3,0.0,-6.0,4,4,7.0,D
4608,6,3.0,-1.0,3,3,-1.0,D
4609,4,10.0,-4.0,6,6,-6.0,H
4610,8,1.0,2.0,0,0,-9.0,D
4611,3,-8.0,-6.0,1,1,-4.0,H
4612,8,-2.0,0.0,-4,-4,5.0,A
4613,0,14.0,-8.0,13,13,-10.0,H
4614,13,0.0,14.0,-5,-5,15.0,A
4615,10,-1.0,3.0,-5,-5,14.0,A
4616,8,-3.0,-2.0,-3,-3,4.0,A
4617,8,-6.0,4.0,-4,-4,10.0,A
4618,9,-3.0,2.0,-5,-5,5.0,H
4619,8,-1.0,0.0,-1,-1,-14.0,H
4620,4,-7.0,-3.0,-1,-1,3.0,D
4621,16,7.0,19.0,0,-3,4.0,A
4622,11,2.0,5.0,-2,-2,13.0,A
4623,0,15.0,-13.0,13,16,-9.0,H
4624,8,-5.0,-1.0,-2,-3,2.0,H
4625,11,-2.0,-1.0,-5,-3,6.0,D
4626,5,-7.0,-4.0,0,-1,-5.0,H
4627,7,1.0,-2.0,0,3,-9.0,H
4628,9,-7.0,1.0,-2,-2,1.0,A
4629,11,1.0,1.0,-1,-2,6.0,D
4630,7,2.0,-6.0,2,5,-6.0,D
4631,13,-17.0,6.0,-10,-13,6.0,H
4632,19,1.0,19.0,-5,-7,2.0,D
4633,8,20.0,-4.0,10,11,-18.0,H
4634,9,-5.0,-2.0,1,-4,2.0,H
4635,4,9.0,-7.0,7,10,-9.0,H
4636,13,-1.0,3.0,-2,-1,8.0,H
4637,7,-4.0,-8.0,4,0,7.0,D
4638,10,-2.0,1.0,-6,-2,7.0,D
4639,9,-3.0,-2.0,-1,-4,-11.0,D
4640,8,-6.0,-4.0,1,0,-2.0,A
4641,15,5.0,0.0,-3,-2,-9.0,H
4642,20,-4.0,19.0,-9,-11,14.0,H
4643,13,25.0,2.0,6,9,-6.0,H
4644,3,1.0,-16.0,5,8,-1.0,H
4645,10,-2.0,-2.0,1,-1,-3.0,H
4646,4,-9.0,-8.0,0,4,7.0,A
4647,6,-3.0,-3.0,1,2,9.0,A
4648,13,-8.0,2.0,-6,-5,2.0,A
4649,13,10.0,1.0,7,4,-1.0,H
4650,8,5.0,-4.0,6,8,-12.0,H
4651,16,-7.0,7.0,0,-9,7.0,A
4652,8,-17.0,-9.0,-2,-5,-2.0,D
4653,12,-2.0,-3.0,1,1,-12.0,H
4654,20,18.0,13.0,-3,0,-1.0,H
4655,8,-2.0,-10.0,4,7,-5.0,A
4656,25,-3.0,28.0,-12,-15,19.0,A
4657,12,-1.0,-1.0,0,-1,-2.0,D
4658,8,-2.0,-11.0,2,1,1.0,H
4659,14,-1.0,2.0,-2,-1,-3.0,H
4660,10,-6.0,-4.0,2,2,-4.0,H
4661,7,1.0,-8.0,1,7,-2.0,A
4662,16,-1.0,0.0,-3,-3,10.0,A
4663,12,-9.0,0.0,-2,-1,10.0,D
4664,12,-5.0,-1.0,-5,-4,3.0,A
4665,16,-9.0,1.0,-3,-7,9.0,A
4666,23,8.0,19.0,-1,-4,3.0,H
4667,15,-13.0,-3.0,-3,-7,-6.0,H
4668,19,29.0,6.0,3,9,-5.0,H
4669,4,12.0,-17.0,8,16,-8.0,H
4670,23,4.0,13.0,-3,-4,3.0,H
4671,15,-7.0,-5.0,1,-5,-4.0,H
4672,8,1.0,-6.0,7,11,-11.0,H
4673,11,-18.0,-12.0,0,-7,3.0,D
4674,31,0.0,31.0,-6,-18,8.0,A
4675,13,4.0,-2.0,3,6,-13.0,H
4676,14,18.0,0.0,2,9,-8.0,H
4677,22,-5.0,9.0,-7,-12,15.0,A
4678,9,-4.0,-12.0,-1,6,1.0,H
4679,12,0.0,-9.0,1,3,-4.0,D
4680,13,-14.0,-2.0,-6,-4,4.0,D
4681,13,-18.0,-9.0,0,-8,-8.0,H
4682,25,7.0,13.0,-2,-3,-1.0,D
4683,16,21.0,0.0,-2,10,-13.0,H
4684,18,-3.0,-2.0,-2,-4,-4.0,A
4685,13,-8.0,-3.0,-6,-5,6.0,D
4686,10,11.0,-9.0,8,13,-17.0,D
4687,22,3.0,6.0,1,0,1.0,A
4688,34,-9.0,33.0,-9,-19,15.0,A
4689,12,-5.0,-12.0,0,1,9.0,H
4690,8,-1.0,-17.0,3,8,4.0,D
4691,24,-2.0,11.0,1,-10,6.0,H
4692,29,1.0,22.0,-3,-8,12.0,A
4693,14,-9.0,-6.0,-2,-3,10.0,D
4694,15,7.0,-10.0,6,10,-10.0,H
4695,22,-3.0,2.0,1,-8,5.0,A
4696,9,13.0,-8.0,12,17,-13.0,H
4697,10,-15.0,-14.0,2,2,-5.0,H
4698,16,34.0,-2.0,8,21,-16.0,H
4699,23,-10.0,7.0,-5,-10,15.0,A
4700,32,12.0,24.0,0,-4,4.0,A
4701,26,-1.0,10.0,-7,-9,11.0,A
4702,15,14.0,-6.0,12,14,-5.0,H
4703,15,-11.0,-15.0,4,0,-8.0,H
4704,25,-1.0,3.0,-4,-8,2.0,H
4705,9,-13.0,-9.0,4,4,1.0,H
4706,24,-1.0,10.0,2,-3,11.0,D
4707,9,-9.0,-17.0,-4,3,9.0,D
4708,16,-4.0,-3.0,3,-2,-5.0,D
4709,10,35.0,-18.0,13,30,-12.0,H
4710,22,2.0,-1.0,2,3,-7.0,H
4711,15,-17.0,-4.0,-2,-5,-1.0,D
4712,17,-17.0,-5.0,-2,-2,1.0,H
4713,20,-8.0,0.0,-7,-5,1.0,A
4714,13,-10.0,-9.0,-2,-4,-2.0,H
4715,16,10.0,-12.0,0,9,-16.0,H
4716,32,-19.0,16.0,-12,-22,8.0,H
4717,18,14.0,-9.0,3,11,-4.0,D
4718,43,26.0,36.0,-3,-8,1.0,A
4719,28,-3.0,10.0,-5,-11,11.0,D
4720,16,3.0,-16.0,5,12,-12.0,H
4721,22,-17.0,-2.0,0,-11,-3.0,H
4722,32,-15.0,15.0,-7,-14,11.0,A
4723,13,14.0,-10.0,8,17,-16.0,D
4724,16,25.0,-4.0,6,19,-10.0,H
4725,19,-9.0,-9.0,-7,-4,2.0,A
4726,23,-3.0,1.0,-5,-5,8.0,A
4727,46,-9.0,37.0,-11,-34,17.0,A
4728,17,14.0,-7.0,3,11,-12.0,H
4729,29,-18.0,10.0,-6,-16,7.0,D
4730,15,10.0,-10.0,7,15,-4.0,H
4731,31,-9.0,4.0,-8,-14,8.0,D
4732,18,17.0,-6.0,5,17,-12.0,H
4733,14,4.0,-16.0,4,12,-2.0,A
4734,31,41.0,16.0,7,18,-2.0,H
4735,14,-17.0,-18.0,-2,2,6.0,A
4736,18,-3.0,-17.0,1,4,-2.0,A
4737,31,-5.0,14.0,-6,-15,8.0,A
4738,38,-10.0,26.0,-8,-24,18.0,A
4739,12,-8.0,-13.0,6,10,-10.0,H
4740,34,11.0,18.0,-3,-1,2.0,D
4741,22,-9.0,-6.0,1,-4,1.0,H
4742,31,4.0,13.0,3,1,4.0,A
4743,38,-6.0,18.0,1,-13,3.0,D
4744,41,1.0,27.0,0,-15,7.0,D
4745,16,44.0,-9.0,13,36,-11.0,H
4746,21,-7.0,-14.0,-4,-3,1.0,D
4747,14,-20.0,-11.0,0,2,-1.0,H
4748,17,-15.0,-13.0,-6,-5,7.0,D
4749,15,-15.0,-11.0,6,2,3.0,A
4750,17,-13.0,-16.0,-5,-1,-1.0,D
4751,21,18.0,-8.0,6,18,-10.0,H
4752,19,-14.0,-18.0,1,3,-3.0,D
4753,13,18.0,-15.0,5,22,-14.0,H
4754,32,27.0,1.0,3,10,-5.0,D
4755,19,16.0,-7.0,7,15,-14.0,H
4756,27,-7.0,1.0,-9,-5,5.0,H
4757,26,-13.0,-6.0,-9,-12,12.0,D
4758,55,-10.0,48.0,-12,-37,9.0,A
4759,34,-13.0,11.0,3,-16,5.0,A
4760,27,-13.0,-6.0,-7,-10,4.0,H
4761,20,20.0,-18.0,6,22,-14.0,H
4762,33,-14.0,1.0,0,-10,9.0,D
4763,27,23.0,0.0,2,11,-5.0,H
4764,19,27.0,-10.0,6,24,-15.0,D
4765,21,-11.0,-10.0,-1,-3,-5.0,D
4766,13,-6.0,-20.0,-1,12,-4.0,A
4767,58,-14.0,49.0,-7,-40,10.0,D
4768,37,-13.0,12.0,-7,-22,14.0,D
4769,17,-10.0,-13.0,2,4,3.0,D
4770,41,1.0,24.0,-5,-7,3.0,A
4771,44,-7.0,27.0,-1,-17,6.0,A
4772,24,-1.0,-14.0,-2,3,-7.0,H
4773,19,-23.0,-11.0,0,1,9.0,A
4774,25,49.0,-7.0,10,34,-13.0,H
4775,19,-10.0,-14.0,-6,1,6.0,A
4776,40,-19.0,21.0,-8,-24,15.0,A
4777,16,-15.0,-13.0,5,5,-7.0,H
4778,45,12.0,25.0,-4,-7,1.0,D
4779,21,21.0,-15.0,4,19,-10.0,D
4780,30,25.0,2.0,7,16,-4.0,D
4781,34,-13.0,0.0,5,-12,4.0,H
4782,22,-17.0,-15.0,-2,2,3.0,A
4783,16,-10.0,-21.0,3,6,-8.0,D
4784,27,21.0,-9.0,5,14,-5.0,H
4785,20,-9.0,-11.0,1,5,-3.0,D
4786,23,-14.0,-10.0,-4,-7,5.0,H
4787,39,-12.0,12.0,-4,-18,6.0,H
4788,62,25.0,51.0,0,-18,3.0,H
4789,20,29.0,-24.0,5,27,-17.0,H
4790,25,11.0,-12.0,-2,14,-5.0,H
4791,47,-12.0,25.0,-4,-24,10.0,A
4792,50,-1.0,32.0,-7,-16,5.0,A
4793,19,-13.0,-12.0,-3,8,-12.0,D
4794,26,2.0,-9.0,1,5,-5.0,H
4795,23,50.0,-10.0,2,39,-9.0,H
4796,24,-27.0,-20.0,1,-4,3.0,H
4797,24,-12.0,-11.0,0,1,1.0,D
4798,44,-11.0,25.0,-10,-23,14.0,D
4799,47,-21.0,26.0,-8,-30,14.0,H
4800,47,-22.0,25.0,-10,-23,12.0,A
4801,42,-20.0,14.0,-1,-22,12.0,H
4802,25,-12.0,-15.0,2,1,2.0,D
4803,25,29.0,-11.0,2,25,-7.0,A
4804,34,-13.0,4.0,-5,-6,-1.0,H
4805,20,52.0,-12.0,4,45,-19.0,H
4806,34,-12.0,-2.0,3,-11,3.0,D
4807,23,-11.0,-16.0,1,-1,2.0,D
4808,26,-25.0,-11.0,0,-3,5.0,D
4809,53,25.0,33.0,0,-8,1.0,H
4810,31,12.0,-12.0,1,11,-2.0,H
4811,24,-8.0,-25.0,7,4,-7.0,H
4812,27,-16.0,-12.0,-6,-3,2.0,H
4813,68,-2.0,55.0,-8,-33,6.0,D
4814,23,3.0,-18.0,-3,11,-9.0,D
4815,24,31.0,-25.0,9,29,-14.0,H
4816,23,-15.0,-11.0,1,-3,3.0,A
4817,24,-15.0,-12.0,2,2,1.0,D
4818,48,28.0,27.0,1,2,1.0,D
4819,50,-11.0,26.0,-6,-23,9.0,H
4820,27,-16.0,-15.0,-4,4,-3.0,H
4821,35,55.0,3.0,2,34,-8.0,H
4822,27,-26.0,-14.0,-1,-3,4.0,D
4823,36,-18.0,-2.0,6,-12,11.0,H
4824,45,27.0,16.0,2,4,-3.0,H
4825,30,-14.0,-8.0,1,-3,-1.0,H
4826,31,-27.0,-7.0,-11,-7,4.0,H
4827,56,-12.0,33.0,-6,-31,8.0,H
4828,51,-10.0,28.0,-4,-25,13.0,A
4829,20,23.0,-16.0,1,30,-15.0,H
4830,28,-10.0,-11.0,4,3,2.0,D
4831,27,-14.0,-17.0,-6,1,-3.0,H
4832,26,-3.0,-12.0,-4,10,-10.0,D
4833,25,-1.0,-26.0,0,10,-10.0,D
4834,30,30.0,-12.0,2,24,-9.0,H
4835,34,-10.0,-14.0,-2,-4,6.0,H
4836,27,-19.0,-24.0,1,-7,4.0,A
4837,52,-17.0,28.0,-6,-25,8.0,A
4838,53,32.0,26.0,2,3,-3.0,H
4839,72,15.0,59.0,-4,-27,5.0,A
4840,34,-3.0,-15.0,-4,3,-1.0,H
4841,32,-1.0,-10.0,-3,4,-3.0,D
4842,29,33.0,-11.0,4,28,-6.0,H
4843,26,-12.0,-26.0,0,1,-2.0,D
4844,30,-20.0,-15.0,5,-3,5.0,H
4845,30,29.0,-23.0,5,25,-13.0,H
4846,20,-9.0,-20.0,6,13,-6.0,H
4847,45,-11.0,12.0,2,-14,9.0,H
4848,53,62.0,25.0,7,22,-4.0,H
4849,59,-18.0,33.0,-7,-32,9.0,A
4850,27,24.0,-19.0,1,26,-6.0,H
4851,34,-16.0,-10.0,-5,0,-7.0,H
4852,30,-25.0,-17.0,-4,0,-2.0,D
4853,60,34.0,35.0,-4,2,-2.0,H
4854,28,-13.0,-12.0,0,1,-7.0,H
4855,37,-21.0,-1.0,-3,-17,11.0,A
4856,40,-18.0,-2.0,-2,-10,6.0,A
4857,36,11.0,-8.0,-7,9,-8.0,H
4858,58,-10.0,31.0,-5,-25,9.0,A
4859,78,-26.0,63.0,-9,-51,18.0,A
4860,20,-13.0,-24.0,5,13,-8.0,H
4861,27,-25.0,-20.0,6,4,5.0,A
4862,36,34.0,-11.0,1,24,-10.0,H
4863,37,-28.0,-14.0,-3,-10,11.0,A
4864,40,-12.0,2.0,4,-6,6.0,A
4865,60,-20.0,34.0,-9,-33,7.0,A
4866,81,-14.0,65.0,-7,-44,7.0,A
4867,31,35.0,-17.0,4,34,-16.0,H
4868,31,-10.0,-25.0,1,1,-6.0,H
4869,33,-11.0,-13.0,4,3,2.0,D
4870,46,-25.0,2.0,-10,-26,13.0,A
4871,28,-18.0,-18.0,4,5,-4.0,H
4872,27,17.0,-29.0,3,24,-13.0,H
4873,64,23.0,36.0,-9,-8,2.0,A
4874,30,-12.0,-18.0,2,6,1.0,D
4875,31,-14.0,-27.0,0,3,-1.0,D
4876,63,-13.0,39.0,-3,-23,4.0,D
4877,35,4.0,-9.0,-2,8,-1.0,A
4878,68,67.0,37.0,3,16,-1.0,A
4879,64,-29.0,36.0,-12,-37,16.0,A
4880,49,-16.0,3.0,-6,-12,7.0,A
4881,32,-26.0,-19.0,-5,-12,2.0,D
4882,28,18.0,-19.0,7,26,-11.0,H
4883,34,23.0,-18.0,0,23,-8.0,D
4884,43,3.0,3.0,5,6,-2.0,H
4885,35,-19.0,-14.0,-4,-5,-4.0,H
4886,37,-28.0,-16.0,-3,-6,2.0,H
4887,37,40.0,-12.0,6,29,-8.0,H
4888,57,-19.0,23.0,-2,-29,12.0,A
4889,40,-19.0,-15.0,-1,-8,10.0,D
4890,87,35.0,68.0,0,-20,2.0,A
4891,21,37.0,-26.0,11,50,-18.0,A
4892,54,-7.0,17.0,3,-13,4.0,H
4893,27,-18.0,-33.0,4,8,-6.0,D
4894,67,-15.0,35.0,-8,-32,12.0,D
4895,71,-12.0,37.0,-6,-33,10.0,A
4896,60,4.0,24.0,8,-8,2.0,A
4897,28,2.0,-20.0,6,15,-8.0,D
4898,31,-17.0,-19.0,0,6,3.0,D
4899,67,-26.0,40.0,-9,-46,16.0,D
4900,35,20.0,-21.0,7,22,-7.0,H
4901,33,73.0,-24.0,9,57,-17.0,H
4902,52,-33.0,3.0,-11,-24,12.0,D
4903,41,-15.0,-8.0,-4,1,-2.0,H
4904,36,3.0,-15.0,10,16,-8.0,D
4905,44,-18.0,2.0,0,-10,2.0,H
